title,address1,address2,city,state,zipcode,website,phone,tags,latitude,longitude
THE GIRLS + ME BOUTIQUE,3763 W ANDREW JOHNSON HWY,,MORRISTOWN,TN,37814,,,,36.206698,-83.320018
THE LILY PAD BTQ.,209 N. MAIN ST.,,SWEETWATER,TN,37874,,,,35.599813,-84.462924
KALEIDOSCOPE,4921 HOMBERG DR.,,KNOXVILLE,TN,37919,,,,35.938479,-83.986655
JANICE ANN'S FASHION,905 E. EMORY RD,,KNOXVILLE,TN,37938,,,,36.055438,-83.987407
THAT'S HOT BOUTIQUE AND TANNING,336 SOUTH BELLS STREET,,ALAMO,TN,38001,,,,35.776498,-89.116892
SOUTHERN MUSE,2140 W. POPLAR AVE. SUITE#104,,COLLIERVILLE,TN,38017,,,,35.05,-89.73
UNLACED,3440 WYNMONT GROVE,,COLLIERVILLE,TN,38017,,,,35.055184,-89.715723
THE UPPER LEVEL,745 W. POPLAR AVE. SUITE 2,,COLIERVILLE,TN,38017,,,,35.045653,-89.687376
VILLAGE TAILOR,575 MALL BLVD,,DYERSBURG,TN,38024,,,,36.06399,-89.390387
"MERLE NORMAN  (REPLEY, TN)",333 CLEVELAND ST.,,RIPLEY,TN,38063,,,,35.763691,-89.53948
LIFE IS GOOD- MEMPHIS TN,100 PEABOY PL. SUITE# 175,,MEMPHIS,TN,38103,,,,35.14,-90.05
WSA INC\ DBA WINFIELDS SHOES & ACC,2 SOUTH MAIN STREET,,MEMPHIS,TN,38103,,,,35.145065,-90.05273
CHOCOLAT,931 TOSCANA PARK,,MEMPHIS,TN,38117,,,,35.106301,-89.912492
NANCY CARNEY FRINGE,802 EVENTIDE,,MEMPHIS,TN,38120,,,,35.109009,-89.864858
BETTY HAYS BOUTIQUE,7820 POPLAR AVE #3,,GERMANTOWN,TN,38138,,,,35.083602,-89.80824
SUZANNE'S DESIGNS,2093 SONNING DRIVE,,GERMANTOWN,TN,38138,,,,35.091956,-89.799348
WILD BUTTERFLY,217 WEBB RD.,,KENTON,TN,38233,,,,36.141014,-88.909903
SUGAR & SPICE,310 BROADWAY ST,,MARTIN,TN,38237,,,,36.34,-88.86
SCARLETT RAIN LLC,211 SOUTH FIRST STREET,,UNION CITY,TN,38261,,,,36.424045,-89.05755
MAM'SELLE / THOP,907 VANN DR UNIT D,,JACKSON,TN,38305,,,,35.670321,-88.853091
JANA'S BOUTIQUE,1579 COLEMAN DRIVE,,HUMBOLT,TN,38343,,,,35.84,-88.91
BLOSSOMS,556 HWY 6 EAST,,BATESVILLE,MS,38606,,,,34.31,-89.94
KEEPSAKES BY MELONY,7911 HWY 306,,COLDWATER,MS,38618,,,,34.700148,-89.84386
THE BUNKER BOUTIQUE,2631 MC INGRATE ROAD  SUITE#106,,HERNANDO,MS,38632,,,,0,0
CENTER STAGE,324 W. COMMERCE,,HERNANDO,MS,38632,,,,34.823715,-89.995013
SOMETHING SPECIAL,117 W BANKHEAD ST,,NEW ALBANY,MS,38652,,,,34.493582,-89.007391
T. SAPPINGTON & COMPANY,102 W. BANKHEAD,,NEW ALBANY,MS,38652,,,,34.493041,-89.007076
JACKIEBEL'S,9094 GOODMAN ROAD,,OLIVE BRANCH,MS,38654,,,,34.962131,-89.828803
PAISLEY PINEAPPLE,6515 GOODMAN ROAD #2,,OLIVE BRANCH,MS,38654,,,,34.961655,-89.874835
JE. NEILSON CO.,119 COURTHOUSE SQUARE,,OXFORD,MS,38655,,,,34.366327,-89.519213
UPSTAIRS CLOSET,136 NORFLEET DR,,SENATOBIA,MS,38668,,,,34.623621,-89.953919
MERLE NORMAN COSMETICS,3457 MARCIA LOUISE DR,,SOUTHAVEN,MS,38672,,,,34.910702,-89.959907
TWELVE FIFTY ONE,1321 MAIN ST.,,TUNICA,MS,38676,,,,34.689442,-90.383457
COUNTRY GENTLEMAN,1644 HWY I SOUTH,,GREENVILLE,MS,38701,,,,33.4,-91.04
THE WISHING WELL BOUTIQUE,341 COTTON ROW,,CLEVELAND,MS,38732,,,,33.747306,-90.721908
ABRAHAMS,115 FRONT STREET,,INDIANOLA,MS,38751,,,,33.451631,-90.651231
TRUE SOUTHERNERS LLC.,4123 WEST MAIN ST.,,TUPELO,MS,38801,,,,34.24,-88.72
SPARROWS ON MAIN,810 EAST MAIN,,TUPELO,MS,38804,,,,34.257047,-88.685375
WILLOW AT MERLE NORMAN,413 S MAIN STREET,,AMORY,MS,38821,,,,33.985299,-88.489114
GINGER'S,1801 S HARPER RD #18,,CORINTH,MS,38834,,,,34.914232,-88.498764
"LIPCHIC BOUTIQUE, INC.",116 N. FILLMORE STREET,,CORINTH,MS,38834,,,,34.92,-88.51
BLISS BTQ,802 E. MAIN ST.,,FULTON,MS,38843,,,,34.273746,-88.38859
THORN BIRDS BOUTIQUE,1231 FIRST AMERICA DRIVE,,LUKA,MS,38852,,,,34.8,-88.21
DENVERS CLOSET,245 MAIN STREET,,OKOLONA,MS,38860,,,,34.004227,-88.749286
THE INTERIOR SHOPPE,260 OLD PLANTERS ROAD,,PLANTERSVILLE,MS,38862,,,,34.208555,-88.66726
RED KARMA,3935 HIGHWAY 9 S,,PONTOTOC,MS,38863,,,,34.235834,-89.084335
SCRUGGS FARMS LAWN & GARDEN,3575 TOM WATSON DRIVE,,SALTILLO,MS,38866,,,,34.308548,-88.698046
AVA MICHAELS BOUTIQUE,BRENDA TALLENT 27 CR432,,VERDAMAN,MS,38878,,,,33.88,-89.17
ARRAY BOUTIQUE,1321 SUNSET DR. SUITE K,,GRENADA,MS,38901,,,,33.78,-89.8
DATTELS,1321 J SUNSET DRIVE,,GRENADA,MS,38901,,,,33.78,-89.8
DOLLYS,1967 COMMERCE STREET,,GRENADA,MS,38901,,,,33.78,-89.8
STUBBS,1508 COMMERCE,,GRENADA,MS,38901,,,,33.767802,-89.80852
BEACH BUMS,512 W. PARK AVE,,GREENWOOD,MS,38930,,,,33.52,-90.2
SMITH & CO.,301 W. ADAMS,,GREENWOOD,MS,38930,,,,33.526434,-90.190085
GOLDBERGS,121 HAYDEN,,BELZONI,MS,39038,,,,33.176931,-90.48941
FLAUNT,612 HIGHWAY 16 EAST,,CARTHAGE,MS,39051,,,,32.737677,-89.524531
SULLIVAN'S,109 NORTHSIDE SHOPPING CENTER,,KOSCIUSKO,MS,39090,,,,33.07,-89.59
CIRCLE SEVEN,100 MANNSDALE PARK DRIVE,,MADISON,MS,39110,,,,32.47,-90.13
IMPROMPTU,1180 WINDROSE CIRCLE,,MADISON,MS,39110,,,,32.467072,-90.098869
KATIE'S LADIES,140 LIBERTY RD,,NATCHEZ,MS,39120,,,,31.5543,-91.38359
JUDITH LEE'S,1000 HIGHLAND COLONY PKWY STE 1005,,RIDGELAND,MS,39157,,,,32.412946,-90.177282
KINKADES FINE CLOTHING,120 WEST JACKSON STREET,,RIDGELAND,MS,39157,,,,32.428645,-90.129275
WILLINGHAM'S,1305 WASHINGTON ST,,VICKSBURG,MS,39180,,,,32.349761,-90.881934
BLACK'S FABRIC & DEPARTMENT STORE,404 E. 15TH STREET,,YAZOO CITY,MS,39194,,,,32.867129,-90.389094
J. STEWART,4500 I-55 NORTH #161,,JACKSON,MS,39211,,,,32.355509,-90.150901
HIGH COTTON,4500 I-55 NORTH SUITE 188,,JACKSON,MS,39211,,,,32.36,-90.15
PAPERDOLL,180 PROMENADE BLVD,,FLOWOOD,MS,39232,,,,32.343636,-90.060228
SASSY GEAR,145-E ALBERTSON DRIVE,,FLOWOOD,MS,39232,,,,32.34,-90.07
LOEB'S,2209 FRONT STREET,,MERIDIAN,MS,39301,,,,32.362413,-88.699158
BELLE G,2626 N. HILLS ST.,,MERIDIAN,MS,39305,,,,32.409439,-88.705643
GLITZ & GLAMOUR,2252 N. HILLS STREET,,MERIDIAN,MS,39305,,,,32.409389,-88.701241
BRAE BRAE'S BOUTIQUE,78 SIMKINS RD.,,DECATOR,MS,39327,,,,32.422115,-89.120508
PEARL RIVER RESORT,13550 HWY 16 WEST,,CHOCTAW,MS,39350,,,,32.771666,-89.20515
WILLIAMS BROS,10360 RAOD 375,,PHILIDELPHIA,MS,39350,,,,32.77,-89.11
JOHN WHITE,215 S 40TH AVENUE,,HATTIESBURG,MS,39402,,,,31.322125,-89.348195
RANDY PRICE & COMPANY,6156 HWY 98 WEST,,HATTIESBURG,MS,39402,,,,31.32,-89.37
QUARTER CENTURY,602 CARROLL GARTIN BLVD SUITE B,,LAUREL,MS,39440,,,,31.694625,-89.134877
MISTY'S THE HOUSE OF STYLE,1104 SAWHILL RD.,,LAUREL,MS,39440,,,,31.72,-89.15
DRESSED IN BLUE,8930 LORRAINE RD. STE B,,GULFPORT,MS,39503,,,,30.410819,-89.027285
PANACHE APPAREL & ACCESSORIES INC.,9354 THREE RIVERS RD. STE A,,GULFPORT,MS,39503,,,,30.422815,-89.087169
BAYTIQUE OF BAY ST. LOUIS,125 D MAIN ST.,,BAY ST. LOUIS,MS,39520,,,,30.32,-89.34
UPTOWN,111D MAIN STREET,,RAY SAINT LOUIS,MS,39520,,,,30.310787,-89.325978
GRANTS MENS SHOP,110 RUE MAGNOLIA,,BILOXI,MS,39530,,,,30.394251,-88.888697
ACCENT FOOT FASHIONS DBA LEE TRACY,1000 GOVERNMENT STREET SUITE 103,,OCEAN SPRINGS,MS,39564,,,,30.413441,-88.827511
BAYOU BELLE,916 WASHINGTON,,OCEAN SPRINGS,MS,39564,,,,30.41,-88.79
SARA KATE,133 DAVIS AVE SUITE I,,PASS CHRISTIAN,MS,39571,,,,30.314447,-89.271148
POSH APPAREL,1107 FRONTAGE DR E # C,,WIGGINS,MS,39577,,,,30.849091,-89.153274
CASTLES,534 BROOKWAY BLVD,,BROOKHAVEN,MS,39601,,,,31.580498,-90.452027
FADS 2 DBA BLISS,724 BEULAH AVE,,TYLERTOWN,MS,39667,,,,31.11871,-90.156382
MELANGE,66 BRICKERTON,,COLUMBUS,MS,39701,,,,33.516749,-88.414136
MONOGRAMS PLUS (INITIAL IMPRESSIONS),1807 HWY 45 NORTH,,COLUMBUS,MS,39705,,,,33.51,-88.43
ROBINS UNIQUE BOUTIQUE,312 HWY 145 NORTH,,ABERDEEN,MS,39730,,,,33.819211,-88.547317
SISTERS FINE CLOTHING,401 B EAST LAMPKIN STREET,,STARKVILLE,MS,39759,,,,33.462647,-88.81126
SHOPP 23 LLC.,21-24TH ST NE,,CAIRO,GA,39828,,,,30.87,-84.21
PEACOCK ON THIRD,122 N THIRD ST.,,BARDSTOWN,KY,40004,,,,37.810233,-85.466706
SHAHEEN'S DEPARTMENT STORE,994 BRECKENRIDGE LAN,,LOUISVILLE,KY,40207,,,,38.231254,-85.642274
WILLOW TREE - KY,657 HURSTBOURNE LN,,LOUISVILLE,KY,40222,,,,38.218078,-85.589869
EDEN GREY BOUTIQUE,10706 BRIAR TURN DR,,LOUISVILLE,KY,40291,,,,38.129071,-85.562451
J.B.C. ENTERPRISES,24 N. 3RD ST.,,DANVILLE,KY,40422,,,,37.646115,-84.772407
LEE STEPHENS,350 S 4TH ST,,DANVILLE,KY,40422,,,,37.642024,-84.774059
OLIVE YOU BOUTIQUE,118 MERIDIAN WAY SUITE I,,RICHMOND,Kentucky,40475,,,,37.734676,-84.335281
COTTON PATCH,3367 TATES CREEK,,LEXINGTON,KY,40502,,,,37.995244,-84.496569
RED TERRORS LLC DBA BLUEPORTER BOUTIQUE,2732 MARTINIQUE LN,,LEXINGTON,KY,40509,,,,38.032119,-84.379299
PAPERDOLLS,202 N. HILL ST,,LONDON,KY,40741,,,,37.133572,-84.087794
MABEL AND MOSS,938 EASTERN PARKWAY,,LOUISVILLE,KY,41217,,,,38.218305,-85.735641
"THE MARKET PLACE (TUTOR KELI, KY)",998 KY HWY 993,,TUTOR KELI,KY,41263,,,,37.010922,-83.038775
MICKEY'S,223 2ND ST,,PIKEVILLE,KY,41501,,,,37.48,-82.52
H2H Apparel,"5101 Hinkleville Rd, Suite 510",,Paducah,Kentucky,42001,,,,37.079054,-88.686554
HOUSE TO HOME CREATIONS,4746 HANSEN ROAD,,PADUCAH,KY,42001,,,,37.066248,-88.692877
NOLAS BOUTIQUE,451 JORDAN DRIVE STE H,,PADUCHA,KY,42001,,,,37.082664,-88.691
SULLIVAN INTERIORS,3000 HWY 641 N,,BENTON,KY,42025,,,,36.928523,-88.339581
DK KELLEY,305 S 12TH ST,,MURRAY,KY,42071,,,,36.615038,-88.315139
JORDANS SALON,218 REYNOLDS RD,,GLASGOW,KY,42141,,,,37.011184,-85.935022
"EXCURIONS, INC",2738 FREDERICA STREET,,OWENSBORO,KY,42301,,,,37.748756,-87.112867
EXCURIONS INC.,2738 FREDERICA STREET,,OWENSBORO,KY,42301,,,,37.750322,-87.115585
ANA GAYLE BOUTIQUE,3522 PLACID PL,,OWNESBORO,KY,42303,,,,37.738261,-87.117376
THIRD STREET HOUSE,307 3RD ST,,HENDERSON,KY,42420,,,,37.841412,-87.58876
RAIMENT & BOON,47 BOGGS CT,,E-TOWN,KY,42701,,,,37.642751,-85.893387
MERLE NORMAN,125 EAST MAIN STREET,,CAMPBELLSVILLE,KY,42718,,,,37.341142,-85.34435
AUDACIOUS BOUTIQUE,4375 W. DUBLIN GRANVILLE RD,,DUBLIN,OH,43017,,,,40.097966,-83.105912
LEFLAIR BTQ,241 W BRIDGE STREET,,DUBUIN,OH,43017,,,,40.097618,-83.121589
WEATHER VANE,103 SCOTT STREET,,GAMBIER,OH,43022,,,,40.37,-82.4
THE JAMES STORE,124 E. BROADWAY,,GRANVILLE,OH,43023,,,,40.068113,-82.519253
TRE BRI BOUTIQUE,1480 N 21ST STREET,,NEWARK,OH,43055,,,,40.08,-82.43
MODE ALISE,7227 N HIGH ST #122,,WORTHINGTON,OH,43085,,,,40.108399,-83.018943
BENESQUE BOUTIQUE,240 W SIXTH AVE,,LANCASTER,OH,43130,,,,39.719838,-82.605835
SHARFF'S,45 W. MAIN STREET,,LOGAN,OH,43138,,,,39.540067,-82.409684
LEANDER LTD,621 BRIGHTON ST.,,PICKERINGTON,OH,43147,,,,39.873883,-82.768106
FABTIQUE,1657 W. LANE AVE.,,COLUMBUS,Ohio,43221,,,,40.00691,-83.04739
FABTIQUE,1698 BERKSHIRE ROAD,,COLUMBUS,OH,43221,,,,40.005518,-83.055281
GINNY’S INSPIRED FASHIONS,133 S. MAIN STREET,,BOWLING GREEN,OH,43402,,,,41.374216,-83.650248
NEWPORT DRY GOODS,4066 E. HARBOR ROAD,,PORT CLINTON,OH,43452,,,,41.525715,-82.854031
RAGAZZA,103 LOUISIANA AVE,,PERRYSBURG,OH,43551,,,,41.560305,-83.629678
PASSSION 4 FASHION BOUTIQUE,1228 APACHE DR,,WAUSEON,OH,43567,,,,41.565779,-84.120419
WADE'S CLOTHING,3546 MAPLE AVE,,ZANESVILLE,OH,43701,,,,39.987436,-82.021894
CASCADES BOUTIQUE,10 W. WASHIONGTON ST,,CHAGRIN FALLS,OH,44022,,,,41.429984,-81.392137
FIND ME,24 N. MAIN ST,,CHAGRIN,OH,44022,,,,41.430495,-81.391278
TONI IN STYLE,17 N FRANKLIN,,CHAGRIN FALLS,OH,44022,,,,41.430335,-81.391853
BREEZEWOOD GARDENS,17600 CHILLICOTHE ROAD,,CHAGRIN FALLS,OH,44023,,,,41.39053,-81.339688
FOLIO APPAREL,114 EAST AURORA RD,,NORTHFIELD,OH,44067,,,,41.313847,-81.534694
BEAD PARADISE,29 W COLLEGE STREET,,OBERLIN,OH,44074,,,,41.291366,-82.218496
GEIGER'S,14710 DETROIT AVE,,LAKEWOOD,OH,44107,,,,41.48536,-81.798703
INNUENDO,19144 OLD DETROIT RD,,ROCKY RIVER,OH,44116,,,,41.482857,-81.834709
JOSS UNLIMITED CORP,28699 CHAGRIN BLVD #320,,WOODMERE,OH,44122,,,,41.463395,-81.477934
TICKNORS MEN'S CLOTHIER,2101 RICHMOND ROAD,,BEACHWOOD,OH,44122,,,,41.5,-81.5
KNUTH'S,30619 PINETREE ROAD,,PEPPER PIKE,OH,44124,,,,41.462931,-81.461819
AMERIMARK DIRECT L.L.C,6864 ENGLE ROAD,,CLEVELAND,OH,44130,,,,41.38172,-81.825158
CARA'S BOUTIQUE,30179 DETROIT,,WESTLAKE,OH,44145,,,,41.46324,-81.954628
SAVVY CHIC,403 E. ROYALTON RD. #116,,BROADVIEW HTS.,OH,44147,,,,41.314545,-81.682268
LA TI DA BOUTIQUE,85 SOUTH MAIN STREET UNIT B,,HUDSON,OH,44236,,,,41.236523,-81.439912
RILEY CLEANERS DBA RILEY'S OF HUDSON,100 N. MAIN ST,,HUDSON,OH,44236,,,,41.241418,-81.440749
FILOMENA GUAITIERI,470 MERRIMAN RD,,AKRON,OH,44303,,,,41.104643,-81.543098
ALLIE M.,2299 WEST MARKET ST,,AKRON,OH,44313,,,,41.117976,-81.588503
GEM SET JEWELRY & ACCESSORIES,6955 MARKERT,,YOUNGSTOWN,OH,44512,,,,41.02,-80.66
SUZANNES,813 BOARDMAN POLAND RD.,,BOARDMAN,OH,44512,,,,41.023672,-80.640167
2 CUTE KIDS BOUTIQUE LLC,128 W. 2ND ST,,DOVER,OH,44622,,,,40.52,-81.48
VITA,1289 EDISON STREET N.W. #250,,HARTVILLE,OH,44632,,,,40.975346,-81.361889
CLAUDINE & CO. LLC,130 W. HIGH AVE,,NEW PHILADELPIA,OH,44663,,,,40.4895,-81.446595
SAWMILL CREEK SHOPS,600 MARINER VILLAGE,,HURON,OH,44839,,,,41.414314,-82.593688
U BE DAZZLED,509 SCHARF STREET,,NEW WASHINGTON,OH,44854,,,,40.963278,-82.858639
THE FABULOUS FEMALE,211 W WATER ST,,SANDUSKY,OH,44870,,,,41.456957,-82.713369
THREADS INC,2451 W. MARKET ST,,TIFFIN,OH,44883,,,,41.12,-83.18
PURSE SNICKETY,840 N. LEXINGTON SPRINGMILL RD.,,MANSFIELD,OH,44906,,,,40.775586,-82.589641
K. PONCHET,1017 MCBURNEY DRIVE,,LEBANON,OH,45036,,,,39.421199,-84.21597
OH SUZANNA,1941 HART ROAD,,LEBANON,OH,45036,,,,39.466536,-84.227564
ROSE & REMINGTON,15 E. MAIN STREET,,LEBANON,OH,45036,,,,39.432252,-84.192368
BOLERO MENSWEAR,417 VINE STREET.,,CINCINNATI,OH,45202,,,,39.100425,-84.513279
CURATE,3433 EDWARDS RD,,CINCINNATI,OH,45208,,,,39.138857,-84.443688
TAG ONLINE BOUTIQUE,2397 SHIMMERING BAY LANE,,CINCINNATI,OH,45244,,,,39.096688,-84.32132
YOUNIQUES,529 S BROADWAY,,GREENVILLE,OH,45331,,,,40.100216,-84.630692
BARCLAY'S,314 318 N. MAIN ST,,PIQUA,OH,45356,,,,40.149264,-84.239987
LADY LOOM,232 XENIA AVE,,YELLOW SPRINGS,OH,45387,,,,39.805781,-83.889054
GRACE LANE BOUTIQUE,243 E 2ND STREET,,DAYTON,OH,45402,,,,39.761924,-84.18753
GET DRESSED,2501 FAR HILL'S AVE,,DAYTON,OH,45419,,,,39.708826,-84.171318
PIECES OF STYLE LTD,18 W FRANKLIN STREET,,CENTERVILLE,OH,45459,,,,39.628209,-84.15957
ZIG ZAG GALLERY,101 E. ALEX BELL RD #172,,DAYTON,OH,45459,,,,39.643829,-84.15162
TERI ANN'S,290 FRONT STREET,,MARIETTA,OH,45750,,,,39.4143,-81.455562
JEAN & LILY'S BOUTIQUE,2419 ALLEN TOWN RD,,LIMA,OH,45805,,,,40.749119,-84.152177
THE DRESSING ROOM BTQ FINDLAY,2181 COUNTY RD #140,,VAN BUREN,OH,45840,,,,41.13593,-83.688397
BETSEY'S BOUTIQUE SHOP,139 S. MAIN STREET,,ROCKFORD,OH,45882,,,,40.691228,-84.646579
AH COLLECTION,14511 CLAY TERRACE BLVD,,CARMEL,IN,46032,,,,39.998674,-86.129562
BASH BOUTIQUE,149 N. WALNUT STREET,,WESTFIELD,IN,46074,,,,40.044122,-86.126364
SIRO'S CHIC BOUTIQUE,285 S MAIN STREET,,ZIONSVILLE,IN,46077,,,,39.949301,-86.260935
ANTHONY LEIGH SCOTT ENTERPRISES INC,1430 N TALBOTT ST.,,INDIANAPOLIS,IN,46202,,,,39.791377,-86.154637
DELANEYS,11715 FOX  RD,,INDIANAPOLIS,IN,46236,,,,39.901788,-85.959251
AMY LAURIE'S,613 N MAIN STREET,,CROWN POINT,IN,46307,,,,41.424469,-87.364963
THE ARTFUL GARDEN ( CALL ),118 S MAIN ST,,CROWN POINT,IN,46307,,,,41.417265,-87.36399
"THREADS APPAREL, LLC",401 N. HALLECK STREET,,DE MOTTE,IN,46310,,,,41.205834,-87.197761
ZANDSTRA'S STORE FOR MEN,2627 HIGHWAY AVENUE,,HIGHLAND,IN,46322,,,,41.555531,-87.466008
JUDEE'S,1104 INDIANA AVE,,LA PORTE,IN,46350,,,,41.606302,-86.718928
JUDEE'S,1104 INDIANA AVE,,LA PORTE,IN,46350,,,,41.606396,-86.718954
URBAN SOLES INC,624 FRANKLIN ST,,MICHIGAN CITY,IN,46360,,,,41.715456,-86.900687
IVY BTQ / D GIRLS LIMITED LLC,64 W. LINCOLNWAY,,VALAPARAISO,IN,46383,,,,41.467822,-87.061622
BEYOND PINK LLC,721 N CALUMET AVE,,VALPARAISO,IN,46383,,,,41.475127,-87.057179
THE PICTURE SHOW,1600A EAST BRISTOL ST,,ELKHART,IN,46514,,,,41.702863,-85.955401
STEPHENSONS OF ELKHART INC,211 S MAIN STREET,,ELKHART,IN,46516,,,,41.685801,-85.973223
JULES BOUTIQUE (GOSHEN),130 MAIN ST,,GOSHEN,IN,46526,,,,41.587466,-85.83403
WOLDRUFF'S FOOTWEAR & APPAREL,129 S. MAIN ST,,GOSHEN,IN,46526,,,,41.585337,-85.835193
JUDEE'S,1205 UNIVERSITY EAST,,GRANGER,IN,46530,,,,41.721521,-86.16586
SATORI BTQ,12460 N CAMELOT TRAIL,,MILFORD,IN,46542,,,,41.41691,-85.795594
HEAD OVER HEELS,225 HARRISON ST LL4,,SHIPSHEWANA,IN,46565,,,,41.672828,-85.580263
INSPIRE ME,520 E COLFAX AVE,,SOUTH BEND,IN,46617,,,,41.677507,-86.243387
BANGS SALON & SPA/ ON THE FRINGE,1639 N IRONWOOD DR,,SOUTH BEND,IN,46635,,,,41.697918,-86.217062
CALICOS & COLLECTIBLES,130 N. PUBLIC SQ.,,ANGOLA,IN,46703,,,,41.634654,-84.999218
THREE SISTERS,223 W. MAUMEE ST,,ANGOLA,IN,46703,,,,41.634937,-85.04271
THE HANGER BOUTIQUE,537 W. JEFFERSON BLVD,,FORT WAYNE,IN,46802,,,,41.074923,-85.146384
ESSENTIALS & FROSTING,5916 COVINGTON ROAD,,FORT WAYNE,IN,46804,,,,41.059996,-85.21564
MAINSTREAM BOUTIQUE - FORT WAYNE,4110 JEFFERSON POINTE BLVD,,FORT WAYNE,IN,46804,,,,41.08043,-85.33482
SUSAN'S FASHIONS,6340 W. JEFFERSON BLVD,,FT. WAYNE,IN,46804,,,,41.058216,-85.22479
ELLE ONLINE BOUTIQUE,702 LADDIE LANE,,FT WAYNE,IN,46845,,,,41.198186,-85.132423
RAVE,1306 E. BROADWAY,,LOGANSPORT,IN,46947,,,,40.756317,-86.353221
THE RAVE,5010 CANTERBURY,,LOGANSPORT,IN,46947,,,,40.761442,-86.297079
FLIRT,625 MAIN ST,,ROCHESTER,IN,46975,,,,41.067511,-86.215383
FLIRT (ROCHESTER),625 MAIN ST,,ROCHESTER,IN,46975,,,,41.067478,-86.215627
FORD'S,3000 N WHEELING,,MUNCIE,IN,47303,,,,40.217512,-85.401275
THE SECRET INGREDIENT,720 EAST MAIN ST.,,RICHMOND,IN,47374,,,,39.829209,-84.892018
TIVOLI FASHIONS,101 W. KIRKWOOD AVE# 106,,BLOOMINGTON,IN,47404,,,,39.166597,-86.535096
DD DECORE,2034 E. GRAMERCY PARK DR,,BLOOMINGTON,IN,47408,,,,39.209271,-86.512885
THE LOOKING GLASS,507 3RD AVENUE,,JASPER,IN,47546,,,,38.380845,-86.919066
POSH BOUTIQUE,124 A MAIN STREET,,VINCENNES,IN,47591,,,,38.680152,-87.532301
POSH BOUTIQUE (VINCENNES),124 A MAIN STREET,,VINCENNES,IN,47591,,,,38.69,-87.52
GRACEFUL LADY,805 E PARK ST,,FORT BRANCH,IN,47648,,,,38.25215,-87.569184
SCHON BOUTIQUE,2015 W. Franklin Street,,Evansville,IN,47713,,,,37.980686,-87.594695
CHERY KREMER,1428 S. 4TH STREET,,TERRE HAUTE,IN,47802,,,,39.451583,-87.412253
CHERYL KREMER,1428 S. 4TH STREET,,TERRE HAUTE,IN,47802,,,,39.451579,-87.412281
LYNN'S BOUTIQUE,321 BARTON AVE,,TERRE HAUTE,IN,47803,,,,39.464813,-87.38275
HEATHCLIFF,101 N WASHINGTON,,CRAWFORDSVILLE,IN,47933,,,,40.041829,-86.901815
ARIADA BTQ,168 S OLD WOODWARD AVE,,BIRMINGHAM,MI,48009,,,,42.545458,-83.213083
DETROIT REPUBLIC APPAREL,34625 CENTAUR DR,,CLINTON TWP,MI,48045,,,,42.552863,-82.883436
IRRESISTIBLE BTQ.,DANIELLE WILLIAMS,,SOUTHFIELD,MI,48076,,,,42.498672,-83.239894
V2V,415 N. FIFTH AVE.,,ANN ARBOR,MI,48104,,,,42.28,-83.74
BEVERLY RAE'S,306 W. MAIN STREET,,BRIGHTON,MI,48116,,,,42.529689,-83.783066
VOGELS & FOSTERS,109 S. MAIN,,CHELSEA,MI,48118,,,,42.320225,-84.014563
VAN DAM'S,111 E. MAIN,,NORTHVILL,MI,48167,,,,42.431427,-83.482808
LITTLE BLACK HEART BOUTIQUE,470 FOREST STE 18,,PLYMOUTH,MI,48170,,,,42.369243,-83.471042
MAGGIE & ME,926 WEST ANN ARBOR TRAIL,,PLYMOUTH,MI,48170,,,,42.370045,-83.471036
COBBLESTONE ROSE,101 S ANN ARBOR RD,,SALINE,MI,48176,,,,42.166298,-83.780795
VENUE SOUTH LYON,1059 POLO DR.,,SOUTH LYON,MI,48178,,,,42.481015,-83.658964
THE CHELSEA GROUP,DBA CHELSE/WILLOW TREE,,WYANDOTTE,MI,48192,,,,42.214206,-83.149924
COUNTRY ENCHANTMENTS,2945 BIDDLE AVE,,WYANDOTTE,MI,48192,,,,42.203447,-83.148749
FEEL FREE FASHION & BEAUTY LLC,20310 HUNTINGTON,,DETROIT,MI,48219,,,,42.442018,-83.234101
SAVVY CHIC (GROSS POINTE),17118 KERCHEVAL,,GROSSE POINTE,MI,48230,,,,42.38969,-82.917432
PEPPERTREE FASHION  WITH A FLAIR,302 WALNUT BLVD,,ROCHESTER,MI,48307,,,,42.679395,-83.13526
HERSH'S INC.,6901 ORCHARD LAKE ROAD,,W. BLOOMFIELD,MI,48322,,,,42.53747,-83.360484
YNOT COUTURE BOUTIQUE,7065 HILLSIDE DR,,W. BLOOMFIELD,MI,48322,,,,42.54,-83.36
BARONS WHOLESALE CLOTHIERS INC,27888 ORCHARD LAKE ROAD,,FARMINGTON HILLS,MI,48334,,,,42.499932,-83.358083
THE SHIRT BOX,32500 NORTHWESTERN HWY,,FARMINGTON HILLS,MI,48334,,,,42.526105,-83.351189
THE CLOTHING COVE,414 N MAIN STREET,,MILFORD,MI,48381,,,,42.591126,-83.600007
ECLECTIONS,495 FENWAY SUITE #1,,FENTON,MI,48430,,,,42.80289,-83.72564
JUST JULIES INC.,117 E. MAIN ST.,,FLUSHING,MI,48433,,,,43.063217,-83.85518
BASKET PLUS,12235 S. SAGINAW ST,,GRAND BLANC,MI,48439,,,,42.922092,-83.621516
JAY'S SPORTING GOODS,8800 S. CLAIRE AVE.,,CLAIRE,MI,48617,,,,43.86006,-84.769715
